edad,edad2,educ,horastrabj,nhogar,P21,PP04C,mujer,casado_unido,tiene_cobertura_salud,informal_2024
44,1936,15.0,48.0,4,650000.0,10.0,1,1,1,0
44,1936,12.0,48.0,4,900000.0,10.0,0,1,1,0
54,2916,12.0,48.0,4,900000.0,7.0,0,1,1,0
42,1764,6.0,48.0,4,800000.0,7.0,1,1,1,0
20,400,12.0,48.0,4,0.0,7.0,0,0,1,0
50,2500,12.0,20.0,3,380000.0,9.0,0,1,0,1
55,3025,14.0,33.0,3,450000.0,8.0,1,0,1,0
66,4356,12.0,25.0,3,420000.0,9.0,1,0,1,0
36,1296,12.0,25.0,3,410000.0,8.0,0,0,1,0
29,841,16.0,25.0,3,300000.0,7.0,1,0,1,1
51,2601,17.0,49.0,4,1200000.0,4.0,0,1,1,0
28,784,17.0,16.0,5,500000.0,3.0,1,0,1,0
24,576,12.0,42.0,3,200000.0,2.0,1,0,0,0
29,841,17.0,48.0,2,1000000.0,3.0,1,1,1,0
32,1024,17.0,48.0,2,1200000.0,12.0,0,1,1,0
59,3481,16.0,25.0,4,560000.0,9.0,0,1,1,0
44,1936,17.0,25.0,4,650000.0,9.0,1,1,1,0
46,2116,9.0,36.0,6,500000.0,3.0,1,1,1,0
43,1849,6.0,48.0,5,400000.0,2.0,0,1,0,0
51,2601,6.0,40.0,4,700000.0,6.0,0,1,1,0
60,3600,12.0,40.0,3,1500000.0,1.0,0,1,1,0
29,841,15.0,40.0,3,800000.0,5.0,0,0,1,0
39,1521,12.0,42.0,4,2000000.0,1.0,0,1,0,0
38,1444,16.0,40.0,4,400000.0,1.0,1,1,1,0
42,1764,15.0,40.0,4,1500000.0,8.0,0,1,1,0
50,2500,15.0,20.0,1,600000.0,8.0,1,0,1,0
37,1369,12.0,40.0,1,420000.0,7.0,0,0,1,0
58,3364,15.0,20.0,1,500000.0,8.0,1,0,1,0
39,1521,17.0,20.0,3,550000.0,6.0,1,1,1,0
44,1936,17.0,20.0,3,650000.0,8.0,0,1,1,0
48,2304,12.0,25.0,6,500000.0,8.0,1,1,1,0
26,676,12.0,25.0,6,800000.0,7.0,0,0,1,0
25,625,15.0,25.0,6,450000.0,5.0,1,0,1,1
48,2304,17.0,48.0,5,500000.0,6.0,1,1,1,0
37,1369,15.0,56.0,1,2000000.0,1.0,0,0,1,0
42,1764,6.0,40.0,2,850000.0,7.0,1,0,1,0
48,2304,6.0,40.0,3,1200000.0,6.0,1,1,1,0
32,1024,17.0,40.0,2,930000.0,6.0,1,1,1,0
45,2025,12.0,40.0,2,1500000.0,8.0,0,1,1,0
36,1296,12.0,56.0,1,3000000.0,2.0,1,0,1,0
31,961,12.0,55.0,3,1600000.0,9.0,0,1,1,0
38,1444,15.0,25.0,3,1000000.0,7.0,1,0,1,0
19,361,11.0,25.0,3,250000.0,4.0,0,0,0,1
31,961,14.0,48.0,3,580000.0,1.0,1,0,0,0
56,3136,9.0,20.0,4,450000.0,9.0,1,0,1,0
54,2916,15.0,44.0,3,600000.0,7.0,1,1,1,0
48,2304,14.0,24.0,7,500000.0,1.0,0,1,0,0
49,2401,12.0,24.0,7,350000.0,6.0,1,1,1,0
32,1024,12.0,24.0,7,340000.0,3.0,1,1,0,0
22,484,12.0,24.0,7,200000.0,4.0,0,0,0,0
40,1600,4.0,40.0,3,800000.0,2.0,0,1,1,1
53,2809,17.0,10.0,6,700000.0,9.0,1,0,1,0
41,1681,8.0,59.0,2,900000.0,7.0,1,0,1,0
43,1849,12.0,48.0,4,1500000.0,10.0,0,1,1,0
42,1764,12.0,48.0,4,650000.0,3.0,1,1,1,0
32,1024,12.0,40.0,5,900000.0,8.0,1,1,1,0
49,2401,12.0,30.0,2,450000.0,9.0,1,1,1,0
57,3249,14.0,30.0,5,410000.0,10.0,1,1,1,0
54,2916,6.0,30.0,5,700000.0,10.0,0,1,1,0
35,1225,12.0,30.0,5,470000.0,6.0,0,0,1,1
32,1024,12.0,30.0,5,400000.0,1.0,1,0,0,0
39,1521,15.0,20.0,4,500000.0,8.0,1,0,1,0
24,576,6.0,40.0,1,450000.0,5.0,0,0,0,1
64,4096,12.0,44.0,2,1200000.0,5.0,1,0,1,0
32,1024,15.0,44.0,2,970000.0,5.0,1,0,1,0
54,2916,6.0,20.0,3,350000.0,6.0,1,1,0,1
61,3721,12.0,35.0,4,1000000.0,8.0,0,1,1,0
59,3481,9.0,60.0,2,200000.0,2.0,0,1,0,0
61,3721,8.0,40.0,3,600000.0,1.0,0,1,0,0
48,2304,8.0,54.0,2,2000000.0,11.0,0,1,1,0
31,961,12.0,48.0,4,1200000.0,7.0,1,1,1,0
32,1024,12.0,48.0,4,1400000.0,8.0,0,1,1,0
27,729,6.0,28.0,5,400000.0,2.0,1,1,0,0
40,1600,6.0,28.0,5,900000.0,2.0,0,1,0,0
47,2209,6.0,30.0,2,370000.0,1.0,1,0,1,0
23,529,12.0,30.0,2,1200000.0,5.0,1,0,1,0
80,6400,8.0,36.0,2,0.0,2.0,1,0,1,0
30,900,12.0,36.0,2,900000.0,10.0,0,0,1,0
59,3481,13.0,25.0,4,550000.0,8.0,1,1,1,0
63,3969,12.0,25.0,4,500000.0,8.0,0,1,1,0
35,1225,17.0,25.0,4,650000.0,7.0,1,0,1,0
55,3025,15.0,40.0,1,500000.0,9.0,1,0,1,0
48,2304,17.0,36.0,5,650000.0,8.0,0,1,1,0
37,1369,12.0,36.0,5,350000.0,8.0,1,1,1,1
22,484,16.0,20.0,1,400000.0,3.0,0,0,0,0
53,2809,12.0,35.0,4,500000.0,1.0,1,1,1,0
42,1764,17.0,40.0,4,1000000.0,8.0,0,1,1,0
32,1024,8.0,50.0,4,500000.0,2.0,1,1,0,0
63,3969,6.0,6.0,2,120000.0,3.0,1,0,1,0
60,3600,12.0,35.0,2,1000000.0,2.0,0,1,1,0
56,3136,12.0,35.0,2,2000000.0,1.0,1,1,1,0
36,1296,12.0,25.0,3,380000.0,7.0,0,1,1,0
29,841,17.0,40.0,4,1200000.0,6.0,1,1,1,1
35,1225,12.0,40.0,4,1400000.0,6.0,0,1,1,0
26,676,12.0,12.0,4,940000.0,3.0,1,0,1,0
25,625,12.0,12.0,4,470000.0,2.0,1,0,1,0
28,784,16.0,25.0,4,0.0,2.0,1,0,1,0
27,729,17.0,15.0,3,480000.0,3.0,0,0,1,0
35,1225,17.0,40.0,3,1050000.0,7.0,1,1,1,0
37,1369,17.0,30.0,1,880000.0,9.0,1,0,1,0
32,1024,12.0,48.0,1,800000.0,10.0,0,0,1,0
40,1600,15.0,40.0,5,750000.0,9.0,0,1,1,0
40,1600,15.0,40.0,5,700000.0,9.0,1,1,1,0
41,1681,12.0,48.0,4,600000.0,9.0,1,1,1,0
43,1849,8.0,48.0,4,400000.0,10.0,0,1,1,0
24,576,12.0,48.0,4,300000.0,6.0,0,0,0,0
53,2809,14.0,20.0,3,300000.0,8.0,1,0,0,1
44,1936,12.0,8.0,3,800000.0,1.0,0,1,1,0
52,2704,12.0,8.0,3,500000.0,8.0,1,1,1,0
42,1764,7.0,50.0,4,700000.0,2.0,0,1,0,0
44,1936,6.0,40.0,2,900000.0,6.0,0,0,1,0
39,1521,8.0,56.0,2,1000000.0,11.0,0,0,1,0
35,1225,12.0,30.0,1,900000.0,6.0,0,0,1,0
50,2500,17.0,30.0,1,1800000.0,8.0,0,0,1,0
67,4489,12.0,52.0,3,450000.0,2.0,1,0,0,0
30,900,15.0,52.0,3,600000.0,6.0,1,0,1,0
30,900,15.0,52.0,3,450000.0,2.0,1,0,1,0
56,3136,15.0,25.0,1,420000.0,6.0,0,0,1,0
47,2209,17.0,31.0,1,550000.0,6.0,1,0,1,0
38,1444,15.0,40.0,3,930000.0,9.0,0,1,1,0
55,3025,12.0,40.0,3,700000.0,8.0,0,1,1,0
32,1024,17.0,40.0,3,750000.0,9.0,1,0,1,0
31,961,6.0,48.0,5,480000.0,3.0,0,1,0,0
53,2809,6.0,48.0,5,420000.0,9.0,0,0,1,0
52,2704,10.0,25.0,1,550000.0,9.0,0,0,1,0
43,1849,12.0,48.0,7,950000.0,8.0,0,1,1,0
45,2025,9.0,25.0,4,300000.0,9.0,0,1,0,1
27,729,12.0,25.0,4,250000.0,8.0,0,0,0,1
59,3481,6.0,36.0,2,300000.0,1.0,0,1,0,0
59,3481,10.0,25.0,2,400000.0,10.0,1,0,1,0
30,900,6.0,48.0,3,420000.0,2.0,0,1,0,0
61,3721,12.0,25.0,4,400000.0,2.0,0,1,1,0
20,400,12.0,25.0,4,0.0,2.0,0,0,1,0
44,1936,15.0,23.0,4,1012000.0,7.0,1,0,1,0
46,2116,9.0,70.0,3,1500000.0,2.0,0,1,1,0
74,5476,6.0,72.0,2,900000.0,1.0,0,1,1,0
35,1225,9.0,40.0,5,500000.0,1.0,0,1,1,0
34,1156,15.0,40.0,1,800000.0,9.0,1,0,1,0
33,1089,11.0,40.0,2,400000.0,5.0,0,0,0,1
35,1225,15.0,40.0,3,700000.0,8.0,1,1,1,0
45,2025,15.0,45.0,2,520000.0,8.0,1,0,1,0
49,2401,12.0,30.0,4,600000.0,9.0,0,1,1,0
43,1849,12.0,30.0,4,1000000.0,7.0,1,1,1,0
27,729,14.0,30.0,1,350000.0,8.0,0,0,0,1
30,900,16.0,40.0,2,700000.0,6.0,0,1,1,1
43,1849,15.0,20.0,4,700000.0,8.0,0,1,1,0
39,1521,15.0,20.0,4,700000.0,9.0,1,1,1,0
49,2401,9.0,33.0,5,300000.0,7.0,0,1,0,1
59,3481,6.0,54.0,2,950000.0,6.0,0,1,1,0
65,4225,17.0,20.0,3,1300000.0,9.0,0,1,1,0
38,1444,9.0,48.0,3,650000.0,5.0,0,1,0,0
36,1296,12.0,30.0,5,800000.0,3.0,0,1,0,0
28,784,14.0,20.0,2,700000.0,9.0,1,0,1,0
55,3025,12.0,35.0,4,3000000.0,2.0,1,1,1,0
59,3481,17.0,35.0,4,3000000.0,9.0,0,1,1,0
32,1024,17.0,35.0,2,700000.0,12.0,0,1,1,0
28,784,12.0,35.0,3,760000.0,10.0,1,1,1,0
27,729,7.0,35.0,3,1000000.0,3.0,0,1,1,0
50,2500,14.0,25.0,3,500000.0,8.0,1,1,1,0
53,2809,13.0,25.0,3,500000.0,9.0,0,1,1,0
25,625,15.0,25.0,3,350000.0,10.0,1,0,1,0
43,1849,15.0,60.0,5,450000.0,9.0,1,1,1,0
52,2704,6.0,40.0,1,650000.0,1.0,0,0,1,0
40,1600,15.0,25.0,2,850000.0,7.0,0,1,1,0
20,400,12.0,33.0,5,350000.0,5.0,0,0,0,0
55,3025,6.0,48.0,1,550000.0,1.0,0,0,0,0
43,1849,12.0,16.0,2,250000.0,1.0,1,0,0,0
54,2916,6.0,30.0,6,300000.0,1.0,0,1,0,0
31,961,6.0,30.0,6,700000.0,9.0,0,1,1,0
34,1156,6.0,35.0,2,480000.0,9.0,0,1,1,0
52,2704,6.0,45.0,6,200000.0,1.0,1,1,1,0
42,1764,17.0,40.0,4,1000000.0,2.0,0,1,1,0
50,2500,12.0,40.0,4,0.0,2.0,1,1,1,0
40,1600,6.0,56.0,8,800000.0,2.0,1,0,0,0
58,3364,8.0,10.0,4,200000.0,1.0,0,1,0,0
33,1089,17.0,35.0,2,1200000.0,7.0,1,1,1,0
52,2704,17.0,35.0,3,4500000.0,9.0,0,1,1,0
55,3025,17.0,35.0,3,4000000.0,1.0,1,1,1,0
57,3249,17.0,30.0,3,5500000.0,11.0,1,1,1,0
65,4225,17.0,30.0,3,1800000.0,11.0,0,1,1,0
37,1369,17.0,40.0,4,1100000.0,10.0,1,1,1,0
54,2916,3.0,12.0,4,300000.0,1.0,0,1,0,0
53,2809,12.0,35.0,3,930000.0,7.0,1,1,1,0
54,2916,12.0,35.0,3,1500000.0,10.0,0,1,1,0
39,1521,17.0,25.0,2,1500000.0,9.0,1,1,1,0
37,1369,12.0,48.0,1,900000.0,8.0,0,0,1,0
35,1225,15.0,23.0,3,700000.0,8.0,1,1,1,0
38,1444,15.0,23.0,3,500000.0,8.0,0,1,1,0
39,1521,12.0,40.0,2,1200000.0,10.0,0,1,1,0
42,1764,12.0,48.0,2,600000.0,7.0,0,1,1,1
44,1936,12.0,40.0,5,2000000.0,8.0,0,1,1,0
30,900,12.0,35.0,2,350000.0,2.0,1,1,1,0
32,1024,12.0,25.0,4,450000.0,9.0,0,0,0,0
25,625,12.0,25.0,4,650000.0,10.0,0,0,1,1
32,1024,12.0,25.0,4,380000.0,8.0,1,0,1,1
23,529,12.0,25.0,4,500000.0,6.0,1,0,0,0
24,576,12.0,20.0,2,400000.0,9.0,0,1,1,0
34,1156,15.0,36.0,4,450000.0,3.0,1,1,0,0
39,1521,17.0,65.0,5,1000000.0,4.0,1,1,1,0
61,3721,8.0,24.0,2,600000.0,2.0,0,1,0,0
36,1296,12.0,40.0,5,500000.0,2.0,0,0,0,0
29,841,16.0,42.0,1,600000.0,5.0,1,0,0,0
55,3025,15.0,56.0,2,2200000.0,8.0,0,1,1,0
63,3969,17.0,56.0,2,2000000.0,1.0,1,1,1,0
32,1024,15.0,40.0,3,600000.0,8.0,1,1,1,0
36,1296,15.0,40.0,3,450000.0,8.0,0,1,1,0
57,3249,15.0,32.0,3,700000.0,8.0,1,0,1,0
32,1024,15.0,32.0,3,200000.0,9.0,1,0,0,1
41,1681,15.0,48.0,2,1100000.0,1.0,1,0,1,0
30,900,14.0,25.0,3,650000.0,9.0,1,0,1,0
23,529,15.0,20.0,2,400000.0,1.0,1,1,0,0
46,2116,16.0,48.0,5,800000.0,9.0,1,1,1,0
56,3136,12.0,44.0,6,900000.0,6.0,0,1,1,0
31,961,15.0,44.0,6,800000.0,9.0,0,1,1,0
48,2304,9.0,25.0,5,600000.0,8.0,1,0,1,0
38,1444,12.0,20.0,5,400000.0,6.0,1,0,0,1
42,1764,10.0,65.0,5,1500000.0,11.0,0,1,1,0
54,2916,6.0,5.0,9,60000.0,2.0,0,1,0,0
43,1849,12.0,35.0,4,900000.0,8.0,0,1,1,0
34,1156,12.0,8.0,3,180000.0,2.0,1,0,1,0
35,1225,12.0,28.0,6,1500000.0,11.0,1,1,1,0
36,1296,6.0,28.0,6,1500000.0,1.0,0,1,1,0
49,2401,17.0,40.0,4,550000.0,9.0,1,1,1,0
51,2601,9.0,36.0,3,680000.0,1.0,0,1,1,0
52,2704,6.0,36.0,3,420000.0,9.0,1,1,1,0
25,625,15.0,36.0,3,900000.0,9.0,1,0,1,0
27,729,12.0,48.0,9,450000.0,2.0,0,0,0,0
31,961,15.0,25.0,5,800000.0,9.0,0,0,1,0
21,441,15.0,25.0,5,800000.0,9.0,1,0,1,0
42,1764,12.0,40.0,4,650000.0,9.0,1,1,1,0
61,3721,6.0,40.0,3,420000.0,10.0,0,1,1,0
28,784,16.0,40.0,3,480000.0,6.0,1,0,0,1
70,4900,6.0,25.0,2,400000.0,8.0,0,0,1,0
65,4225,12.0,48.0,1,1000000.0,7.0,0,0,1,0
33,1089,16.0,40.0,2,450000.0,1.0,0,0,1,0
35,1225,16.0,16.0,2,300000.0,1.0,1,0,0,0
49,2401,15.0,54.0,1,550000.0,9.0,0,0,1,1
31,961,6.0,5.0,9,320000.0,4.0,0,0,0,0
24,576,12.0,23.0,2,100000.0,1.0,0,0,0,0
41,1681,12.0,60.0,3,1200000.0,8.0,1,1,1,0
39,1521,12.0,60.0,3,1300000.0,9.0,0,1,1,0
30,900,12.0,48.0,9,500000.0,1.0,0,0,0,1
24,576,12.0,48.0,9,450000.0,2.0,0,0,0,0
43,1849,12.0,30.0,3,300000.0,1.0,1,0,1,0
44,1936,17.0,25.0,4,450000.0,8.0,1,0,1,0
28,784,17.0,25.0,4,700000.0,9.0,1,0,1,0
53,2809,6.0,20.0,2,450000.0,9.0,1,0,1,0
37,1369,6.0,35.0,5,450000.0,9.0,0,1,1,0
50,2500,6.0,35.0,4,300000.0,1.0,0,1,0,0
58,3364,15.0,105.0,6,2800000.0,6.0,0,1,1,0
49,2401,12.0,35.0,4,1000000.0,12.0,1,0,1,0
26,676,7.0,15.0,5,150000.0,1.0,1,0,0,0
30,900,12.0,12.0,3,240000.0,4.0,0,0,0,0
49,2401,8.0,40.0,3,1200000.0,7.0,1,1,1,0
53,2809,15.0,84.0,5,900000.0,9.0,0,1,1,0
45,2025,17.0,64.0,4,1200000.0,1.0,1,1,1,0
36,1296,17.0,30.0,3,200000.0,1.0,1,1,1,0
32,1024,15.0,48.0,3,1000000.0,8.0,1,0,1,0
36,1296,17.0,40.0,4,2200000.0,10.0,0,1,1,0
33,1089,16.0,40.0,4,700000.0,1.0,1,1,1,0
52,2704,15.0,84.0,5,600000.0,10.0,1,1,1,0
62,3844,9.0,90.0,2,47000.0,1.0,1,0,1,0
39,1521,6.0,7.0,4,280000.0,2.0,0,1,0,0
41,1681,17.0,40.0,1,300000.0,2.0,0,0,1,0
24,576,14.0,30.0,3,200000.0,1.0,0,1,1,0
22,484,9.0,25.0,5,400000.0,3.0,0,0,0,0
53,2809,5.0,66.0,4,1000000.0,4.0,0,1,1,0
35,1225,14.0,48.0,3,1000000.0,8.0,0,0,1,1
27,729,12.0,48.0,5,600000.0,7.0,1,0,1,0
44,1936,9.0,40.0,5,700000.0,7.0,0,1,1,0
47,2209,15.0,40.0,4,1500000.0,7.0,0,1,1,0
43,1849,7.0,49.0,3,400000.0,1.0,1,0,0,0
46,2116,12.0,0.0,2,1200000.0,9.0,1,0,1,0
52,2704,15.0,40.0,1,500000.0,9.0,1,0,1,0
49,2401,17.0,20.0,5,700000.0,8.0,0,1,1,0
45,2025,13.0,20.0,5,500000.0,9.0,1,1,1,0
37,1369,12.0,60.0,4,1300000.0,11.0,0,1,1,0
58,3364,8.0,40.0,3,600000.0,9.0,1,0,1,0
63,3969,12.0,34.0,4,1200000.0,11.0,0,1,1,0
24,576,12.0,34.0,4,1300000.0,7.0,0,0,1,0
38,1444,10.0,50.0,3,200000.0,2.0,1,1,1,0
54,2916,14.0,40.0,2,500000.0,1.0,1,0,1,0
37,1369,8.0,84.0,4,400000.0,2.0,1,1,0,0
42,1764,6.0,84.0,4,400000.0,2.0,0,1,0,0
32,1024,12.0,60.0,2,1500000.0,10.0,0,1,1,0
49,2401,17.0,61.0,3,1500000.0,5.0,0,1,1,0
55,3025,12.0,18.0,1,350000.0,3.0,1,0,1,0
23,529,12.0,48.0,4,950000.0,4.0,0,0,0,0
30,900,14.0,48.0,1,1000000.0,7.0,0,0,1,0
27,729,6.0,48.0,5,480000.0,7.0,0,1,0,0
28,784,14.0,14.0,2,200000.0,1.0,0,1,1,0
27,729,15.0,14.0,2,600000.0,12.0,1,1,1,0
50,2500,12.0,20.0,4,1000000.0,3.0,0,1,1,0
54,2916,4.0,48.0,2,900000.0,1.0,0,1,0,0
52,2704,15.0,35.0,1,1400000.0,10.0,1,0,1,0
52,2704,15.0,30.0,2,300000.0,1.0,1,0,0,0
39,1521,14.0,48.0,2,1200000.0,3.0,1,1,1,0
49,2401,15.0,70.0,2,700000.0,2.0,0,0,1,0
51,2601,19.0,40.0,3,3400000.0,6.0,0,1,1,0
46,2116,19.0,40.0,3,1500000.0,1.0,1,1,1,0
43,1849,12.0,40.0,4,1500000.0,12.0,0,1,1,0
46,2116,15.0,24.0,3,900000.0,11.0,1,1,1,0
46,2116,12.0,24.0,3,900000.0,9.0,0,1,1,0
49,2401,15.0,20.0,4,1100000.0,8.0,1,1,1,0
57,3249,12.0,15.0,2,200000.0,1.0,0,1,0,0
39,1521,15.0,30.0,3,1300000.0,7.0,0,1,1,0
40,1600,15.0,44.0,3,1300000.0,2.0,1,1,1,0
44,1936,15.0,50.0,4,3000000.0,1.0,0,1,1,0
50,2500,17.0,50.0,4,1500000.0,1.0,1,1,1,0
44,1936,12.0,48.0,4,0.0,2.0,1,1,1,0
51,2601,17.0,40.0,3,3500000.0,10.0,0,1,1,0
42,1764,15.0,40.0,3,2100000.0,10.0,1,1,1,0
39,1521,17.0,24.0,3,1200000.0,7.0,1,0,1,0
37,1369,17.0,45.0,4,4000000.0,2.0,1,1,1,0
50,2500,15.0,60.0,3,1800000.0,1.0,1,0,1,0
61,3721,4.0,8.0,3,130000.0,1.0,0,1,0,0
50,2500,12.0,48.0,5,1300000.0,8.0,0,1,1,0
52,2704,17.0,32.0,2,1200000.0,6.0,1,0,1,0
47,2209,14.0,40.0,2,1200000.0,11.0,1,0,1,0
46,2116,16.0,40.0,4,850000.0,2.0,1,1,1,0
50,2500,15.0,40.0,4,3000000.0,8.0,0,1,1,0
55,3025,17.0,18.0,4,0.0,3.0,0,1,1,0
54,2916,17.0,18.0,4,2500000.0,1.0,1,1,1,0
46,2116,17.0,64.0,4,800000.0,5.0,0,1,1,0
50,2500,17.0,48.0,4,1500000.0,1.0,0,1,1,0
49,2401,14.0,48.0,4,1500000.0,2.0,1,1,1,0
50,2500,12.0,63.0,3,2500000.0,1.0,0,1,0,0
64,4096,6.0,6.0,1,50000.0,1.0,0,0,0,0
51,2601,12.0,48.0,3,1500000.0,3.0,0,0,0,0
57,3249,8.0,40.0,3,300000.0,3.0,0,1,0,0
54,2916,6.0,40.0,3,150000.0,1.0,1,1,0,0
37,1369,6.0,40.0,2,600000.0,2.0,0,1,0,0
26,676,6.0,48.0,1,200000.0,1.0,0,0,0,0
54,2916,6.0,30.0,6,400000.0,1.0,0,1,0,0
53,2809,6.0,36.0,5,600000.0,1.0,0,1,1,0
45,2025,6.0,22.0,3,2000000.0,1.0,0,1,0,0
31,961,17.0,22.0,3,1000000.0,7.0,1,1,1,0
36,1296,12.0,50.0,4,1000000.0,1.0,0,1,0,0
53,2809,10.0,84.0,3,7000000.0,8.0,0,1,1,0
33,1089,15.0,40.0,1,2000000.0,9.0,1,0,1,0
50,2500,15.0,51.0,5,1000000.0,12.0,0,1,1,0
66,4356,6.0,17.0,1,400000.0,1.0,0,0,0,0
49,2401,12.0,35.0,3,1300000.0,9.0,0,1,1,0
53,2809,12.0,35.0,3,1200000.0,6.0,1,1,1,0
42,1764,15.0,60.0,4,1900000.0,8.0,1,1,1,0
34,1156,17.0,36.0,3,1500000.0,7.0,1,1,1,0
41,1681,12.0,45.0,3,2000000.0,8.0,0,1,1,0
36,1296,12.0,45.0,3,200000.0,1.0,1,1,1,1
36,1296,12.0,35.0,2,1500000.0,10.0,1,0,1,0
30,900,12.0,45.0,5,1200000.0,7.0,1,1,1,0
43,1849,15.0,30.0,3,1000000.0,12.0,0,1,1,0
34,1156,15.0,76.0,2,800000.0,8.0,0,1,1,0
32,1024,17.0,76.0,2,800000.0,8.0,1,1,1,0
45,2025,17.0,48.0,4,1100000.0,12.0,0,1,1,0
51,2601,12.0,48.0,3,1000000.0,1.0,0,1,0,0
42,1764,12.0,60.0,5,1300000.0,12.0,0,1,1,0
53,2809,7.0,40.0,4,700000.0,6.0,0,1,1,1
37,1369,15.0,40.0,3,1700000.0,7.0,1,1,1,0
28,784,10.0,50.0,1,800000.0,1.0,0,0,0,0
30,900,11.0,36.0,3,78000.0,4.0,1,0,0,0
20,400,10.0,56.0,1,900000.0,3.0,0,0,0,0
40,1600,14.0,50.0,1,800000.0,2.0,0,0,0,0
64,4096,17.0,24.0,1,700000.0,1.0,1,0,1,0
59,3481,6.0,42.0,1,300000.0,2.0,0,0,1,0
66,4356,14.0,40.0,2,800000.0,1.0,0,0,0,0
61,3721,17.0,40.0,2,3000000.0,12.0,0,0,1,0
56,3136,12.0,30.0,4,1200000.0,8.0,1,1,1,0
35,1225,13.0,30.0,4,1200000.0,8.0,1,0,1,0
31,961,14.0,30.0,4,1800000.0,11.0,1,0,1,0
61,3721,6.0,20.0,3,250000.0,1.0,0,1,1,0
69,4761,10.0,42.0,2,500000.0,2.0,0,1,1,0
64,4096,10.0,42.0,2,0.0,2.0,1,1,1,0
51,2601,17.0,41.0,3,1500000.0,9.0,0,1,1,0
56,3136,14.0,35.0,3,2500000.0,7.0,0,1,1,0
40,1600,17.0,40.0,2,3200000.0,7.0,1,0,1,0
29,841,15.0,40.0,3,1200000.0,8.0,0,1,1,0
26,676,15.0,40.0,3,890000.0,7.0,1,1,1,0
42,1764,12.0,40.0,1,1500000.0,10.0,1,0,1,0
65,4225,12.0,40.0,3,1800000.0,6.0,0,1,1,0
46,2116,12.0,40.0,1,2000000.0,11.0,0,0,1,0
37,1369,17.0,40.0,2,3000000.0,7.0,0,1,1,0
45,2025,6.0,72.0,4,2500000.0,9.0,0,1,1,0
39,1521,15.0,48.0,3,900000.0,6.0,0,1,1,0
37,1369,14.0,48.0,3,900000.0,6.0,1,1,1,0
47,2209,14.0,36.0,5,500000.0,1.0,1,1,0,0
48,2304,14.0,30.0,4,850000.0,8.0,0,0,1,0
59,3481,12.0,40.0,3,1100000.0,7.0,1,1,1,0
44,1936,17.0,45.0,5,3800000.0,1.0,0,1,1,0
42,1764,19.0,45.0,5,3000000.0,1.0,1,1,1,0
51,2601,12.0,32.0,6,1800000.0,8.0,0,1,1,0
53,2809,12.0,32.0,6,1000000.0,1.0,1,1,1,0
46,2116,12.0,48.0,1,1500000.0,1.0,0,0,0,0
49,2401,15.0,48.0,3,1800000.0,2.0,1,0,1,0
21,441,12.0,48.0,3,1100000.0,6.0,0,0,1,0
56,3136,5.0,50.0,7,1200000.0,2.0,0,1,0,0
34,1156,17.0,40.0,2,1000000.0,8.0,1,1,1,0
34,1156,17.0,44.0,1,2000000.0,1.0,0,0,1,0
53,2809,7.0,72.0,4,1200000.0,7.0,0,1,1,0
33,1089,17.0,35.0,2,2500000.0,12.0,1,0,1,0
46,2116,17.0,40.0,2,1200000.0,11.0,0,1,1,1
30,900,12.0,40.0,1,1500000.0,6.0,0,0,0,0
32,1024,12.0,48.0,4,1600000.0,12.0,0,1,1,0
56,3136,15.0,25.0,3,850000.0,8.0,0,1,1,0
47,2209,12.0,24.0,4,1500000.0,1.0,1,0,1,0
42,1764,7.0,35.0,6,1100000.0,1.0,0,1,0,0
39,1521,8.0,35.0,6,900000.0,3.0,1,1,0,0
33,1089,12.0,20.0,3,1300000.0,5.0,1,0,1,0
49,2401,15.0,40.0,4,500000.0,2.0,0,1,1,0
49,2401,14.0,40.0,4,500000.0,2.0,1,1,1,0
45,2025,17.0,42.0,1,1500000.0,11.0,0,0,1,0
41,1681,12.0,84.0,2,1000000.0,8.0,0,1,1,0
44,1936,16.0,40.0,3,2800000.0,10.0,0,1,1,0
52,2704,12.0,44.0,4,900000.0,6.0,0,1,0,1
37,1369,15.0,40.0,4,2500000.0,7.0,0,1,1,0
34,1156,14.0,40.0,4,1000000.0,10.0,1,1,1,0
53,2809,10.0,55.0,1,800000.0,1.0,0,0,0,0
45,2025,12.0,32.0,1,1800000.0,7.0,0,0,1,0
57,3249,12.0,35.0,1,1800000.0,7.0,0,0,1,0
48,2304,17.0,63.0,1,3500000.0,10.0,1,0,1,0
33,1089,15.0,40.0,2,1200000.0,4.0,1,1,1,0
33,1089,15.0,40.0,2,1200000.0,7.0,0,1,1,0
35,1225,12.0,40.0,4,1600000.0,8.0,1,1,1,0
35,1225,6.0,40.0,4,1800000.0,6.0,0,1,1,0
58,3364,12.0,40.0,4,1200000.0,8.0,0,1,1,0
60,3600,12.0,40.0,4,200000.0,1.0,1,1,1,0
27,729,15.0,40.0,4,900000.0,8.0,1,0,1,0
26,676,15.0,40.0,4,1000000.0,7.0,0,0,1,0
35,1225,12.0,21.0,2,300000.0,2.0,0,1,0,0
40,1600,15.0,35.0,2,3000000.0,12.0,0,1,1,0
29,841,12.0,48.0,1,1250000.0,8.0,0,0,1,0
35,1225,13.0,35.0,1,800000.0,9.0,0,0,1,0
45,2025,17.0,40.0,6,2000000.0,8.0,0,1,1,0
38,1444,15.0,40.0,6,800000.0,3.0,1,1,1,0
