edad,edad2,educ,horastrabj,nhogar,P21,PP04C,mujer,casado_unido,tiene_cobertura_salud
42,1764,19.0,40.0,1,4602500.0,7.0,0,0,1
64,4096,12.0,24.0,1,447100.0,1.0,1,0,1
29,841,12.0,98.0,3,105200.0,2.0,1,1,0
26,676,6.0,98.0,3,657500.0,4.0,0,1,0
63,3969,15.0,62.0,2,657500.0,1.0,1,0,1
45,2025,12.0,36.0,2,65750.0,2.0,1,1,0
72,5184,12.0,36.0,2,65750.0,2.0,0,1,1
24,576,17.0,50.0,1,1972500.0,12.0,1,0,1
33,1089,9.0,60.0,4,1183500.0,5.0,0,1,0
29,841,8.0,60.0,4,526000.0,5.0,1,1,0
44,1936,9.0,54.0,4,1183500.0,11.0,0,1,1
44,1936,12.0,54.0,4,920500.0,7.0,1,1,1
27,729,15.0,54.0,4,0.0,6.0,1,0,0
33,1089,12.0,44.0,7,789000.0,7.0,0,1,1
63,3969,19.0,60.0,2,2104000.0,12.0,0,0,1
22,484,14.0,60.0,2,657500.0,6.0,1,0,1
40,1600,19.0,30.0,1,1052000.0,11.0,1,0,1
39,1521,15.0,40.0,2,1446500.0,8.0,1,0,1
34,1156,12.0,50.0,6,263000.0,2.0,1,1,0
42,1764,6.0,50.0,6,328750.0,3.0,0,0,0
33,1089,9.0,50.0,6,263000.0,2.0,0,1,0
33,1089,13.0,45.0,2,1972500.0,12.0,0,1,1
30,900,16.0,45.0,2,1315000.0,9.0,1,1,1
58,3364,12.0,15.0,3,168320.0,9.0,1,0,1
26,676,9.0,15.0,3,460250.0,3.0,0,0,0
24,576,12.0,15.0,3,631200.0,5.0,0,0,0
32,1024,12.0,30.0,4,920500.0,12.0,1,1,1
32,1024,12.0,30.0,5,657500.0,11.0,1,1,1
35,1225,6.0,30.0,5,526000.0,3.0,0,1,1
35,1225,7.0,4.0,4,0.0,1.0,1,1,1
41,1681,6.0,4.0,4,526000.0,4.0,0,1,0
34,1156,12.0,60.0,5,1052000.0,8.0,0,1,1
34,1156,12.0,60.0,5,263000.0,1.0,1,1,0
44,1936,17.0,30.0,1,657500.0,1.0,1,0,0
45,2025,9.0,61.0,1,1315000.0,1.0,0,0,0
32,1024,12.0,12.0,4,197250.0,1.0,1,1,1
32,1024,12.0,12.0,4,789000.0,8.0,0,1,1
44,1936,8.0,66.0,1,828450.0,6.0,0,0,0
53,2809,15.0,70.0,4,789000.0,1.0,1,1,0
43,1849,6.0,45.0,5,789000.0,7.0,0,1,1
52,2704,6.0,51.0,1,4602500.0,3.0,1,0,1
46,2116,6.0,40.0,4,526000.0,8.0,0,1,1
57,3249,6.0,3.0,4,381350.0,1.0,0,1,0
38,1444,12.0,40.0,3,1117750.0,6.0,0,1,1
39,1521,12.0,40.0,3,1841000.0,7.0,1,1,1
65,4225,6.0,13.0,1,420800.0,1.0,0,0,0
31,961,17.0,30.0,1,723250.0,9.0,1,0,1
26,676,15.0,20.0,4,394500.0,3.0,1,0,0
29,841,15.0,20.0,4,499700.0,6.0,1,0,1
31,961,15.0,20.0,4,328750.0,6.0,1,0,0
37,1369,15.0,41.0,3,526000.0,7.0,1,0,1
51,2601,6.0,32.0,1,1117750.0,2.0,0,0,0
38,1444,8.0,30.0,4,604900.0,8.0,1,0,1
39,1521,15.0,44.0,4,1315000.0,3.0,1,1,1
41,1681,12.0,44.0,4,1315000.0,3.0,0,1,1
28,784,12.0,50.0,1,1052000.0,1.0,0,0,0
23,529,9.0,30.0,3,368200.0,1.0,0,1,0
48,2304,19.0,60.0,3,1578000.0,11.0,1,1,1
39,1521,17.0,48.0,2,1052000.0,6.0,0,1,1
25,625,17.0,48.0,2,499700.0,5.0,1,1,0
44,1936,14.0,10.0,6,78900.0,1.0,1,1,0
33,1089,6.0,10.0,6,657500.0,10.0,0,1,1
22,484,14.0,6.0,2,526000.0,5.0,1,1,1
31,961,6.0,48.0,2,2104000.0,10.0,0,0,1
39,1521,17.0,35.0,1,1315000.0,9.0,1,0,1
36,1296,12.0,40.0,6,394500.0,1.0,0,1,0
26,676,15.0,30.0,3,762700.0,6.0,1,1,1
27,729,12.0,30.0,3,1117750.0,7.0,0,1,1
42,1764,3.0,49.0,9,394500.0,1.0,0,1,0
47,2209,12.0,25.0,3,657500.0,3.0,0,1,1
42,1764,12.0,25.0,3,526000.0,1.0,1,1,1
67,4489,6.0,0.0,3,460250.0,5.0,0,0,1
32,1024,12.0,42.0,1,657500.0,5.0,0,0,0
57,3249,6.0,0.0,2,315600.0,1.0,1,0,0
21,441,12.0,0.0,2,52600.0,1.0,0,0,0
24,576,12.0,48.0,6,65750.0,9.0,0,0,1
28,784,12.0,48.0,6,157800.0,2.0,0,1,0
42,1764,12.0,84.0,4,1052000.0,12.0,0,1,1
41,1681,12.0,84.0,4,789000.0,3.0,1,1,1
49,2401,9.0,14.0,2,92050.0,1.0,1,0,1
38,1444,19.0,40.0,1,2630000.0,11.0,0,0,1
61,3721,12.0,30.0,2,591750.0,2.0,1,1,1
63,3969,12.0,30.0,2,591750.0,2.0,0,1,1
54,2916,12.0,44.0,5,789000.0,1.0,0,1,1
32,1024,15.0,45.0,1,1578000.0,11.0,0,0,1
69,4761,17.0,20.0,1,2367000.0,1.0,1,0,1
39,1521,15.0,42.0,3,1183500.0,2.0,1,1,1
40,1600,12.0,42.0,3,1315000.0,12.0,0,1,1
37,1369,15.0,40.0,1,3287500.0,11.0,1,0,1
22,484,12.0,16.0,3,1972500.0,9.0,0,0,1
57,3249,12.0,16.0,3,1183500.0,8.0,1,0,1
41,1681,12.0,15.0,2,1578000.0,6.0,0,0,0
28,784,12.0,48.0,3,854750.0,7.0,1,0,1
62,3844,15.0,54.0,1,526000.0,6.0,0,0,1
63,3969,6.0,48.0,2,263000.0,1.0,0,1,0
28,784,12.0,48.0,6,854750.0,11.0,0,1,1
53,2809,12.0,70.0,4,1052000.0,2.0,0,1,0
22,484,12.0,70.0,4,263000.0,2.0,0,0,0
48,2304,12.0,40.0,3,1578000.0,3.0,0,1,1
40,1600,17.0,40.0,3,1183500.0,12.0,1,1,1
54,2916,6.0,40.0,1,710100.0,6.0,0,0,0
44,1936,6.0,57.0,5,1144050.0,9.0,0,1,1
27,729,15.0,32.0,1,289300.0,8.0,1,0,1
64,4096,15.0,40.0,5,2630000.0,8.0,0,1,1
57,3249,15.0,50.0,5,1578000.0,8.0,1,1,1
59,3481,15.0,50.0,5,65750.0,1.0,0,1,1
34,1156,16.0,50.0,5,657500.0,8.0,1,0,1
30,900,16.0,50.0,5,657500.0,8.0,0,0,1
65,4225,8.0,32.0,2,236700.0,2.0,0,1,1
34,1156,17.0,6.0,2,263000.0,7.0,1,1,1
34,1156,15.0,6.0,2,1052000.0,7.0,1,1,1
49,2401,6.0,48.0,4,263000.0,3.0,0,1,0
42,1764,12.0,8.0,3,105200.0,1.0,1,0,0
44,1936,14.0,36.0,3,157800.0,4.0,1,0,0
43,1849,12.0,48.0,4,460250.0,6.0,0,1,1
45,2025,10.0,48.0,4,394500.0,6.0,1,1,0
24,576,12.0,48.0,4,328750.0,1.0,0,0,0
69,4761,12.0,70.0,2,1315000.0,1.0,0,1,1
40,1600,17.0,44.0,4,1841000.0,7.0,0,1,1
34,1156,15.0,35.0,1,1052000.0,9.0,1,0,1
47,2209,0.0,36.0,1,105200.0,1.0,1,0,0
20,400,10.0,44.0,3,703525.0,11.0,1,1,1
21,441,10.0,44.0,3,394500.0,5.0,0,1,0
36,1296,15.0,56.0,2,789000.0,1.0,0,1,1
35,1225,15.0,56.0,2,657500.0,1.0,1,1,1
67,4489,11.0,0.0,2,420800.0,1.0,1,0,1
33,1089,12.0,40.0,3,1315000.0,5.0,1,0,1
60,3600,12.0,33.0,1,197250.0,1.0,0,0,0
58,3364,17.0,25.0,2,1315000.0,9.0,1,0,1
27,729,15.0,54.0,2,526000.0,6.0,1,0,1
24,576,6.0,42.0,2,460250.0,7.0,1,0,0
22,484,12.0,63.0,1,1315000.0,6.0,1,0,1
41,1681,15.0,40.0,4,1315000.0,8.0,1,1,1
30,900,15.0,0.0,1,920500.0,7.0,1,0,1
25,625,15.0,54.0,2,1183500.0,6.0,0,0,1
26,676,12.0,12.0,5,105200.0,4.0,1,1,1
27,729,17.0,12.0,5,1588520.0,9.0,0,1,1
61,3721,6.0,72.0,5,197250.0,3.0,1,0,1
27,729,15.0,72.0,5,197250.0,3.0,1,0,0
20,400,11.0,72.0,5,197250.0,3.0,1,0,0
30,900,12.0,24.0,3,263000.0,1.0,0,1,0
28,784,15.0,24.0,3,236700.0,1.0,1,1,1
30,900,12.0,10.0,6,473400.0,7.0,1,1,0
47,2209,17.0,50.0,3,789000.0,1.0,1,0,0
29,841,12.0,48.0,2,1315000.0,1.0,1,0,0
62,3844,6.0,24.0,2,789000.0,1.0,1,0,1
46,2116,12.0,48.0,1,1709500.0,9.0,0,0,1
39,1521,15.0,44.0,2,762700.0,6.0,0,1,1
65,4225,15.0,40.0,3,1446500.0,12.0,0,1,1
25,625,14.0,40.0,3,789000.0,6.0,0,0,1
28,784,14.0,12.0,1,0.0,3.0,0,0,1
63,3969,10.0,36.0,5,526000.0,1.0,0,1,1
26,676,12.0,30.0,1,1315000.0,6.0,0,1,1
40,1600,12.0,24.0,1,394500.0,3.0,1,0,0
42,1764,12.0,35.0,4,1315000.0,6.0,0,1,1
37,1369,12.0,60.0,4,1222950.0,7.0,0,1,1
29,841,12.0,60.0,4,131500.0,1.0,1,1,1
32,1024,11.0,36.0,5,473400.0,6.0,0,1,0
36,1296,15.0,50.0,6,723250.0,9.0,1,0,1
64,4096,8.0,40.0,3,1578000.0,1.0,0,1,1
24,576,12.0,40.0,3,263000.0,2.0,0,0,0
34,1156,6.0,36.0,4,178840.0,8.0,0,1,1
43,1849,14.0,40.0,4,1052000.0,7.0,0,1,1
28,784,6.0,30.0,6,591750.0,3.0,0,0,0
50,2500,8.0,24.0,2,1052000.0,3.0,0,1,1
45,2025,12.0,40.0,3,1183500.0,9.0,1,0,1
33,1089,15.0,4.0,3,1052000.0,8.0,0,1,1
49,2401,9.0,30.0,6,854750.0,9.0,0,1,1
33,1089,12.0,30.0,6,854750.0,3.0,1,1,1
33,1089,15.0,50.0,3,657500.0,8.0,1,1,1
37,1369,15.0,50.0,3,723250.0,9.0,0,1,1
73,5329,17.0,20.0,2,723250.0,10.0,0,1,1
76,5776,6.0,28.0,2,420800.0,2.0,0,0,1
53,2809,15.0,45.0,3,789000.0,7.0,0,1,1
59,3481,12.0,50.0,4,394500.0,7.0,0,0,0
36,1296,13.0,8.0,4,526000.0,9.0,1,1,1
38,1444,12.0,8.0,4,197250.0,6.0,0,1,1
24,576,17.0,40.0,5,1446500.0,9.0,1,0,1
22,484,13.0,30.0,2,3945000.0,6.0,0,0,1
34,1156,19.0,52.0,3,1972500.0,2.0,0,1,1
30,900,15.0,15.0,4,631200.0,7.0,0,1,1
24,576,12.0,15.0,4,657500.0,9.0,0,0,1
45,2025,9.0,56.0,4,197250.0,2.0,1,1,1
27,729,7.0,15.0,7,591750.0,5.0,0,1,0
41,1681,15.0,63.0,2,2367000.0,4.0,1,0,1
42,1764,17.0,40.0,4,1052000.0,9.0,1,0,1
25,625,12.0,40.0,2,657500.0,1.0,1,0,1
34,1156,12.0,20.0,1,1315000.0,10.0,1,0,1
51,2601,7.0,106.0,3,789000.0,2.0,0,1,0
41,1681,12.0,106.0,3,499700.0,7.0,1,1,0
56,3136,8.0,0.0,1,1578000.0,11.0,0,0,1
36,1296,17.0,28.0,1,302450.0,7.0,1,0,1
24,576,17.0,54.0,2,723250.0,3.0,1,0,1
22,484,14.0,54.0,2,197250.0,6.0,1,0,1
39,1521,9.0,48.0,3,0.0,6.0,1,0,0
45,2025,9.0,84.0,4,920500.0,7.0,0,1,0
56,3136,17.0,40.0,3,1709500.0,12.0,1,1,1
59,3481,15.0,60.0,3,3287500.0,2.0,1,0,1
42,1764,17.0,60.0,3,1315000.0,9.0,1,0,1
54,2916,6.0,44.0,3,368200.0,7.0,0,1,1
72,5184,4.0,0.0,1,6575.0,1.0,1,0,1
36,1296,12.0,35.0,1,1709500.0,10.0,0,0,1
21,441,15.0,30.0,3,2498500.0,12.0,1,0,1
45,2025,15.0,40.0,4,920500.0,10.0,0,1,1
32,1024,12.0,35.0,1,920500.0,8.0,0,0,1
21,441,7.0,16.0,2,126240.0,6.0,1,0,1
47,2209,4.0,48.0,3,263000.0,3.0,0,0,0
29,841,9.0,36.0,5,315600.0,5.0,1,1,0
58,3364,12.0,40.0,3,1972500.0,3.0,0,0,1
28,784,15.0,40.0,3,2432750.0,11.0,0,0,1
25,625,12.0,40.0,3,1052000.0,7.0,0,0,1
46,2116,8.0,16.0,1,328750.0,1.0,0,0,0
57,3249,15.0,40.0,2,565450.0,7.0,1,0,1
54,2916,12.0,20.0,2,263000.0,11.0,1,0,0
42,1764,17.0,32.0,4,1052000.0,8.0,1,1,1
56,3136,6.0,12.0,3,0.0,1.0,1,1,1
51,2601,6.0,40.0,4,749550.0,8.0,0,1,1
27,729,12.0,40.0,3,315600.0,10.0,0,1,0
40,1600,12.0,48.0,7,526000.0,9.0,0,1,1
48,2304,6.0,28.0,2,420800.0,2.0,0,0,0
26,676,12.0,45.0,2,657500.0,2.0,1,1,1
31,961,17.0,0.0,2,1709500.0,8.0,0,1,1
31,961,16.0,0.0,2,657500.0,6.0,1,1,1
24,576,12.0,29.0,2,526000.0,6.0,0,0,1
70,4900,11.0,25.0,2,657500.0,8.0,0,1,1
59,3481,12.0,48.0,4,1052000.0,2.0,0,1,1
59,3481,12.0,48.0,4,526000.0,1.0,0,1,1
26,676,17.0,48.0,4,1052000.0,8.0,0,0,1
27,729,12.0,45.0,2,657500.0,6.0,0,1,1
48,2304,17.0,4.0,4,157800.0,1.0,1,0,1
33,1089,17.0,32.0,4,1578000.0,8.0,1,0,1
37,1369,13.0,35.0,3,1183500.0,3.0,1,1,0
47,2209,17.0,40.0,4,2630000.0,1.0,0,1,1
46,2116,15.0,40.0,4,1315000.0,11.0,1,1,1
46,2116,9.0,48.0,4,1196650.0,10.0,0,1,1
48,2304,15.0,35.0,3,920500.0,7.0,0,1,0
51,2601,7.0,26.0,2,657500.0,9.0,0,0,1
62,3844,6.0,54.0,2,526000.0,5.0,0,1,0
43,1849,11.0,8.0,1,65750.0,1.0,0,0,0
57,3249,12.0,35.0,3,657500.0,10.0,1,0,1
49,2401,15.0,20.0,2,762700.0,6.0,1,0,1
77,5929,12.0,25.0,1,394500.0,1.0,0,0,1
33,1089,7.0,40.0,3,683800.0,6.0,0,1,0
57,3249,15.0,16.0,1,789000.0,2.0,1,0,0
44,1936,12.0,43.0,3,1315000.0,12.0,1,0,1
51,2601,6.0,45.0,4,591750.0,4.0,0,1,0
20,400,15.0,45.0,4,986250.0,8.0,0,0,1
61,3721,10.0,50.0,1,131500.0,1.0,1,0,1
69,4761,6.0,60.0,6,526000.0,9.0,1,0,0
59,3481,14.0,30.0,5,1972500.0,12.0,0,1,1
45,2025,17.0,64.0,3,1052000.0,12.0,1,0,1
43,1849,12.0,64.0,3,0.0,3.0,0,0,0
38,1444,15.0,45.0,1,913925.0,12.0,1,0,1
35,1225,13.0,15.0,4,315600.0,4.0,1,0,0
41,1681,12.0,40.0,5,1446500.0,4.0,1,1,1
45,2025,12.0,40.0,5,2367000.0,8.0,0,1,1
35,1225,12.0,40.0,5,1315000.0,9.0,0,1,1
36,1296,12.0,40.0,5,1052000.0,6.0,1,1,1
30,900,19.0,55.0,1,1117750.0,4.0,0,0,1
69,4761,17.0,10.0,2,0.0,9.0,1,1,1
54,2916,9.0,58.0,5,2498500.0,12.0,0,1,1
45,2025,12.0,44.0,4,1052000.0,11.0,0,1,1
41,1681,17.0,52.0,3,512850.0,7.0,1,0,1
65,4225,12.0,30.0,2,657500.0,1.0,0,1,1
32,1024,15.0,40.0,3,657500.0,8.0,1,1,1
36,1296,15.0,40.0,3,460250.0,8.0,0,1,1
34,1156,17.0,40.0,1,789000.0,9.0,1,0,1
47,2209,6.0,40.0,4,460250.0,4.0,0,1,0
72,5184,15.0,49.0,4,526000.0,9.0,0,0,1
65,4225,14.0,45.0,5,1972500.0,12.0,0,1,1
19,361,6.0,30.0,2,460250.0,9.0,0,0,1
34,1156,10.0,30.0,2,460250.0,9.0,0,0,1
57,3249,16.0,48.0,2,1841000.0,11.0,0,1,1
26,676,17.0,15.0,1,460250.0,1.0,0,0,1
35,1225,15.0,68.0,4,1315000.0,12.0,0,1,1
35,1225,15.0,68.0,4,1315000.0,12.0,1,1,1
23,529,12.0,48.0,4,315600.0,5.0,1,0,0
18,324,12.0,48.0,4,289300.0,5.0,0,0,1
41,1681,12.0,72.0,4,2630000.0,12.0,0,1,1
37,1369,6.0,48.0,4,1578000.0,10.0,0,1,1
36,1296,6.0,55.0,1,526000.0,2.0,0,0,1
43,1849,6.0,35.0,3,263000.0,1.0,0,1,0
32,1024,12.0,3.0,5,1052000.0,3.0,1,1,1
43,1849,16.0,40.0,2,2367000.0,5.0,0,0,1
38,1444,13.0,24.0,2,657500.0,9.0,1,0,1
46,2116,17.0,96.0,5,394500.0,7.0,0,1,1
35,1225,15.0,84.0,2,2630000.0,11.0,1,0,1
27,729,7.0,40.0,3,854750.0,11.0,1,1,1
40,1600,15.0,0.0,4,1315000.0,1.0,0,1,1
46,2116,15.0,0.0,4,1117750.0,6.0,1,1,1
27,729,12.0,48.0,1,762700.0,12.0,0,0,1
47,2209,17.0,44.0,2,1144050.0,2.0,0,1,1
37,1369,15.0,20.0,3,1315000.0,1.0,0,0,1
44,1936,15.0,48.0,5,1315000.0,9.0,0,1,1
39,1521,17.0,48.0,5,1841000.0,9.0,1,1,1
35,1225,14.0,60.0,1,2630000.0,6.0,0,0,1
48,2304,12.0,50.0,4,1315000.0,7.0,1,1,1
53,2809,17.0,40.0,4,1578000.0,11.0,0,1,1
52,2704,15.0,40.0,4,1578000.0,11.0,1,1,1
40,1600,12.0,40.0,4,1446500.0,10.0,0,0,1
43,1849,10.0,18.0,3,526000.0,2.0,0,1,0
49,2401,15.0,43.0,3,1972500.0,9.0,0,1,1
37,1369,12.0,30.0,5,526000.0,6.0,0,0,1
39,1521,8.0,40.0,3,1183500.0,9.0,1,0,1
69,4761,17.0,10.0,2,0.0,9.0,0,1,1
31,961,9.0,59.0,4,1117750.0,8.0,0,1,1
30,900,17.0,59.0,4,986250.0,6.0,1,1,0
29,841,10.0,12.0,1,526000.0,1.0,0,0,0
35,1225,12.0,104.0,1,815300.0,2.0,0,0,1
47,2209,15.0,48.0,2,1052000.0,4.0,0,0,0
32,1024,15.0,30.0,2,920500.0,10.0,1,1,1
55,3025,12.0,44.0,4,1315000.0,6.0,0,1,1
29,841,12.0,12.0,4,263000.0,3.0,0,1,0
38,1444,17.0,36.0,3,1315000.0,11.0,1,1,1
52,2704,16.0,60.0,4,2367000.0,8.0,0,1,1
48,2304,12.0,45.0,3,1183500.0,11.0,0,1,1
56,3136,12.0,40.0,2,131500.0,1.0,0,1,1
59,3481,15.0,40.0,2,1315000.0,11.0,1,1,1
46,2116,12.0,30.0,2,2235500.0,1.0,1,0,1
37,1369,13.0,33.0,1,5654500.0,6.0,0,0,1
68,4624,8.0,48.0,3,1052000.0,2.0,0,1,1
20,400,14.0,84.0,2,78900.0,1.0,1,0,0
49,2401,17.0,40.0,1,1052000.0,8.0,0,0,1
43,1849,12.0,24.0,3,78900.0,1.0,0,1,1
43,1849,15.0,24.0,3,966525.0,9.0,1,1,1
42,1764,17.0,40.0,5,789000.0,8.0,0,1,1
39,1521,17.0,40.0,5,657500.0,8.0,1,1,1
52,2704,15.0,28.0,4,512850.0,12.0,0,1,1
47,2209,15.0,28.0,4,789000.0,12.0,1,1,1
34,1156,14.0,44.0,2,552300.0,2.0,1,1,1
33,1089,9.0,42.0,4,236700.0,2.0,1,0,0
44,1936,12.0,72.0,4,846860.0,1.0,0,1,1
38,1444,12.0,72.0,4,263000.0,2.0,1,1,0
32,1024,15.0,15.0,3,789000.0,7.0,1,0,1
63,3969,6.0,15.0,3,394500.0,1.0,0,0,1
27,729,12.0,45.0,1,1578000.0,11.0,0,0,1
43,1849,15.0,40.0,4,328750.0,1.0,1,1,1
42,1764,17.0,40.0,4,1972500.0,11.0,0,1,1
51,2601,12.0,59.0,3,789000.0,8.0,1,0,1
32,1024,7.0,63.0,1,1564850.0,11.0,0,0,1
52,2704,12.0,9.0,2,13150.0,1.0,1,0,1
39,1521,15.0,40.0,3,920500.0,12.0,0,1,1
44,1936,12.0,40.0,3,1183500.0,7.0,1,1,1
74,5476,12.0,20.0,2,526000.0,6.0,0,1,1
49,2401,17.0,44.0,2,1709500.0,8.0,1,1,1
50,2500,17.0,44.0,2,1709500.0,1.0,0,1,1
52,2704,8.0,8.0,1,0.0,2.0,0,0,0
50,2500,19.0,40.0,4,5260000.0,12.0,0,1,1
31,961,15.0,24.0,3,657500.0,7.0,1,0,1
23,529,12.0,48.0,1,2630000.0,7.0,1,0,1
28,784,15.0,23.0,3,789000.0,8.0,1,0,1
50,2500,19.0,40.0,4,1315000.0,1.0,0,1,1
49,2401,17.0,40.0,4,1183500.0,1.0,1,1,1
44,1936,12.0,40.0,4,920500.0,11.0,1,0,1
45,2025,6.0,60.0,7,736400.0,2.0,1,0,0
27,729,12.0,60.0,7,473400.0,2.0,0,1,1
28,784,12.0,60.0,7,0.0,7.0,1,1,0
22,484,12.0,60.0,7,157800.0,2.0,0,0,0
32,1024,12.0,48.0,1,1315000.0,1.0,0,0,0
40,1600,7.0,48.0,4,1315000.0,1.0,0,1,1
61,3721,4.0,48.0,5,526000.0,1.0,0,1,1
41,1681,12.0,56.0,4,1315000.0,9.0,0,1,1
41,1681,10.0,28.0,4,131500.0,1.0,0,1,0
40,1600,6.0,60.0,3,526000.0,1.0,1,1,0
30,900,17.0,40.0,1,1446500.0,7.0,1,0,1
46,2116,12.0,35.0,3,1052000.0,8.0,0,1,1
40,1600,15.0,35.0,3,526000.0,9.0,1,1,1
23,529,17.0,28.0,5,407650.0,6.0,1,0,1
22,484,15.0,28.0,5,789000.0,7.0,0,0,1
18,324,12.0,28.0,5,197250.0,7.0,1,0,1
24,576,12.0,37.0,2,1052000.0,6.0,1,0,1
61,3721,7.0,45.0,3,6575000.0,2.0,0,1,1
34,1156,12.0,45.0,3,1315000.0,2.0,1,0,0
32,1024,8.0,43.0,5,441840.0,5.0,1,0,0
53,2809,12.0,36.0,4,526000.0,6.0,1,1,1
22,484,10.0,43.0,2,789000.0,7.0,0,0,1
51,2601,17.0,72.0,2,920500.0,1.0,1,1,1
49,2401,17.0,72.0,2,1052000.0,1.0,0,1,1
61,3721,17.0,54.0,2,1315000.0,9.0,0,0,1
30,900,12.0,54.0,2,1052000.0,12.0,0,0,1
46,2116,12.0,48.0,1,789000.0,11.0,0,0,1
54,2916,17.0,42.0,4,1972500.0,12.0,0,1,1
54,2916,17.0,42.0,4,131500.0,12.0,1,1,1
64,4096,17.0,40.0,2,1315000.0,3.0,0,0,1
29,841,13.0,40.0,2,328750.0,8.0,0,0,1
44,1936,10.0,30.0,4,328750.0,1.0,0,1,1
32,1024,10.0,40.0,2,1972500.0,1.0,0,1,1
30,900,15.0,20.0,2,789000.0,11.0,1,0,1
57,3249,9.0,16.0,3,1315000.0,2.0,0,1,1
42,1764,10.0,16.0,3,1315000.0,2.0,1,1,0
30,900,19.0,40.0,2,1204540.0,12.0,1,0,1
30,900,17.0,40.0,2,1204540.0,12.0,1,0,1
30,900,12.0,50.0,5,526000.0,2.0,0,1,0
28,784,12.0,50.0,5,789000.0,1.0,1,1,0
54,2916,12.0,48.0,1,657500.0,3.0,0,0,0
72,5184,8.0,2.0,1,52600.0,1.0,1,0,1
50,2500,9.0,40.0,4,2367000.0,12.0,0,1,1
52,2704,15.0,48.0,4,2630000.0,11.0,0,1,1
42,1764,15.0,48.0,4,1052000.0,8.0,1,1,1
29,841,15.0,84.0,1,526000.0,6.0,0,0,1
67,4489,17.0,6.0,2,657500.0,1.0,0,1,1
35,1225,13.0,30.0,3,394500.0,1.0,1,0,0
20,400,12.0,23.0,3,460250.0,3.0,0,0,0
48,2304,12.0,83.0,3,0.0,9.0,0,0,1
39,1521,15.0,34.0,3,1972500.0,9.0,1,1,1
42,1764,15.0,34.0,3,1315000.0,12.0,0,1,1
45,2025,15.0,40.0,2,1578000.0,7.0,1,0,1
49,2401,12.0,48.0,2,1052000.0,7.0,1,0,1
38,1444,17.0,40.0,4,2235500.0,12.0,1,1,1
41,1681,0.0,40.0,4,1117750.0,10.0,0,1,1
47,2209,12.0,60.0,4,789000.0,3.0,0,1,1
49,2401,12.0,60.0,4,1236100.0,9.0,1,1,1
41,1681,6.0,18.0,1,197250.0,1.0,0,0,0
76,5776,17.0,0.0,2,526000.0,1.0,0,1,1
27,729,17.0,40.0,2,1315000.0,8.0,0,1,1
28,784,19.0,40.0,2,2104000.0,12.0,1,1,1
68,4624,12.0,14.0,2,26300.0,1.0,1,0,1
52,2704,17.0,14.0,2,131500.0,1.0,0,0,1
54,2916,11.0,54.0,3,1709500.0,8.0,0,1,1
42,1764,17.0,25.0,6,1183500.0,8.0,0,1,1
42,1764,17.0,25.0,6,1052000.0,11.0,1,1,1
42,1764,15.0,48.0,5,1578000.0,8.0,0,1,1
41,1681,17.0,48.0,5,1446500.0,11.0,1,1,1
57,3249,9.0,50.0,1,789000.0,1.0,0,0,0
39,1521,15.0,20.0,3,723250.0,7.0,1,0,1
35,1225,15.0,48.0,4,2367000.0,8.0,1,1,1
60,3600,17.0,20.0,2,723250.0,6.0,1,0,1
42,1764,12.0,48.0,1,368200.0,6.0,0,0,0
36,1296,0.0,70.0,4,394500.0,4.0,0,1,1
51,2601,8.0,48.0,4,1604300.0,1.0,0,1,1
28,784,12.0,48.0,4,986250.0,12.0,0,0,1
57,3249,17.0,30.0,4,986250.0,8.0,1,1,1
38,1444,9.0,44.0,4,1052000.0,7.0,1,0,1
45,2025,6.0,42.0,5,263000.0,1.0,1,1,1
59,3481,17.0,60.0,3,1972500.0,1.0,1,0,1
27,729,17.0,40.0,4,789000.0,9.0,1,1,1
25,625,15.0,20.0,7,0.0,1.0,1,1,0
39,1521,10.0,20.0,7,473400.0,1.0,0,1,0
46,2116,7.0,20.0,7,1249250.0,9.0,0,0,1
32,1024,11.0,84.0,6,368200.0,2.0,0,1,0
39,1521,15.0,40.0,3,460250.0,7.0,0,1,1
38,1444,15.0,40.0,3,657500.0,7.0,0,0,1
37,1369,12.0,40.0,3,374775.0,8.0,1,1,1
22,484,13.0,48.0,1,1117750.0,8.0,0,0,1
40,1600,15.0,56.0,1,1315000.0,7.0,1,0,1
50,2500,15.0,30.0,2,1052000.0,9.0,1,1,1
37,1369,9.0,0.0,7,1052000.0,1.0,0,1,0
49,2401,19.0,40.0,4,1841000.0,11.0,0,1,1
48,2304,12.0,40.0,4,1841000.0,11.0,1,1,1
25,625,12.0,40.0,4,657500.0,11.0,0,0,1
58,3364,8.0,45.0,2,657500.0,7.0,0,1,0
42,1764,14.0,9.0,3,226180.0,2.0,1,1,0
44,1936,6.0,9.0,3,394500.0,4.0,0,1,0
38,1444,12.0,24.0,1,394500.0,11.0,0,0,1
36,1296,6.0,40.0,2,789000.0,5.0,0,1,1
50,2500,13.0,66.0,5,710100.0,4.0,0,1,1
47,2209,12.0,66.0,5,197250.0,2.0,1,1,1
35,1225,12.0,60.0,3,1078300.0,5.0,0,1,1
29,841,15.0,60.0,3,1032275.0,9.0,1,1,1
58,3364,6.0,2.0,6,157800.0,1.0,0,1,1
24,576,8.0,2.0,6,0.0,1.0,1,0,1
34,1156,3.0,2.0,6,986250.0,6.0,0,0,1
28,784,12.0,55.0,2,986250.0,6.0,1,0,1
